⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,🟫,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,🟫,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,🟫,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️
⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,🟫,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,🟫,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,🟫,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️
⛰️,⛰️,🧱,🧱,🧱,🧱,🧱,🧱,🟫,🧱,🧱,🧱,🧱,🧱,🧱,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,⛰️,⛰️,⛰️,🧱,🧱,🧱,🧱,🧱,🧱,🟫,🧱,🧱,🧱,🧱,🧱,🧱,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,⛰️,⛰️,⛰️,🧱,🧱,🧱,🧱,🧱,🧱,🟫,🧱,🧱,🧱,🧱,🧱,🧱,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,⛰️
⛰️,⛰️,🧱,🏡,⛰️,⛰️,🏘️,⛰️,🟫,🏘️,⛰️,,🏚️,,🧱,⛰️,⛰️,⛰️,,⛰️,⛰️,⛰️,,⛰️,⛰️,,⛰️,,⛰️,,,⛰️,⛰️,,,⛰️,,⛰️,,⛰️,⛰️,⛰️,⛰️,⛰️,,⛰️,,⛰️,,,🪨,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,,⛰️,⛰️,🪨,⛰️,⛰️,⛰️,🧱,🏡,⛰️,⛰️,🏘️,⛰️,🟫,🏘️,⛰️,⛰️,🏚️,⛰️,🧱,⛰️,⛰️,⛰️,,⛰️,⛰️,⛰️,⛰️,⛰️,,⛰️,⛰️,⛰️,,,⛰️,,⛰️,⛰️,,,⛰️,⛰️,⛰️,⛰️,,,,,,⛰️,⛰️,⛰️,,⛰️,🪨,,⛰️,⛰️,⛰️,⛰️,,,⛰️,⛰️,,,🪨,⛰️,⛰️,⛰️,🧱,🏡,⛰️,,🏘️,,🟫,🏘️,⛰️,⛰️,🏚️,⛰️,🧱,,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,,⛰️,⛰️,⛰️,⛰️,⛰️,,,⛰️,⛰️,⛰️,⛰️,⛰️,,,⛰️,⛰️,⛰️,,⛰️,⛰️,,⛰️,,,,⛰️,⛰️,🪨,⛰️,,⛰️,,,⛰️,⛰️,,⛰️,⛰️,⛰️,🪨,⛰️
⛰️,⛰️,🧱,,⛰️,🏚️,,⛰️,🟫,,,🏘️,,,🧱,,,⛰️,,⛰️,⛰️,⛰️,,,,,⛰️,,⛰️,,,,,,,⛰️,,,,⛰️,⛰️,⛰️,⛰️,,,⛰️,,,,,🪨,,⛰️,,⛰️,⛰️,⛰️,,,,,,🪨,⛰️,⛰️,,🧱,,,🏚️,,⛰️,🟫,⛰️,⛰️,🏘️,⛰️,⛰️,🧱,,⛰️,⛰️,,,⛰️,⛰️,⛰️,,,,,,,,⛰️,,,,,,,,,⛰️,,,,,,,⛰️,,,⛰️,🪨,,⛰️,⛰️,,,,,⛰️,,,,🪨,⛰️,⛰️,,🧱,,⛰️,🏚️,,,🟫,,,🏘️,⛰️,,🧱,,⛰️,⛰️,,,⛰️,,,⛰️,⛰️,,,,,,⛰️,,⛰️,,,,,⛰️,⛰️,⛰️,,⛰️,,,,,,,⛰️,⛰️,🪨,,,,,,,,,⛰️,,⛰️,🪨,⛰️
⛰️,⛰️,🧱,⛰️,🏘️,,,🏚️,🟫,,🏘️,,,🏡,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,,🏘️,,,🏚️,🟫,,🏘️,,,🏡,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,,🏘️,,,🏚️,🟫,,🏘️,,,🏡,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,⛰️,⛰️,🪨,⛰️
⛰️,⛰️,🧱,🏡,,,🏚️,,🟫,🏡,,,🏠,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,💀,,,,,,🪨,⛰️,⛰️,,🧱,🏡,,,🏚️,,🟫,🏡,,,🏠,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,💀,,,,,,🪨,⛰️,⛰️,,🧱,🏡,,,🏚️,,🟫,🏡,,,🏠,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,💀,,,,,⛰️,🪨,⛰️
⛰️,⛰️,🧱,,,🏘️,,,🟫,,,🏡,,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,,,🏘️,,,🟫,,,🏡,,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,,,🏘️,,,🟫,,,🏡,,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,⛰️,⛰️,🪨,⛰️
⛰️,⛰️,🧱,⛰️,🏠,,,🏚️,🟫,,🏘️,,,🏘️,🧱,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,,🏠,,,🏚️,🟫,,🏘️,,,🏘️,🧱,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,,🏠,,,🏚️,🟫,,🏘️,,,🏘️,🧱,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🪨,,,,,,,,,,⛰️,⛰️,🪨,⛰️
⛰️,⛰️,🧱,🏡,,,🏡,,🟫,🏚️,,,🏘️,,🧱,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,🏡,,,🏡,,🟫,🏚️,,,🏘️,,🧱,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,🏡,,,🏡,,🟫,🏚️,,,🏘️,,🧱,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,⛰️,⛰️,⛰️,🪨,⛰️
